-26.17283630560226,-20.0,20.0
-41.93186603050944,-20.0,20.0
-29.860196306329012,-20.0,20.0
-23.614787128300748,-20.0,20.0
-19.0831778857259,-20.0,20.0
-21.275662400446652,-20.0,20.0
-7.773296118695281,-20.0,20.0
-17.813646124502593,-20.0,20.0
16.280309005607513,-20.0,20.0
-13.759523433414529,-20.0,20.0
16.089875434483737,-20.0,20.0
-34.46242959140836,-20.0,20.0
-23.672648112522047,-50.0,50.0
-63.012543085305836,-50.0,50.0
-19.992874559568502,-50.0,50.0
-20.303460217562364,-50.0,50.0
-159.30108063741176,-50.0,50.0
-116.35215747601455,-50.0,50.0
-122.05067988194573,-50.0,50.0
-29.907775148009254,-50.0,50.0
23.510064042425967,-50.0,50.0
-66.3407114392953,-50.0,50.0
-9.3838497679602,-50.0,50.0
-22.722994823694208,-50.0,50.0
-102.58161547604243,-50.0,50.0
-30.12665021023457,-50.0,50.0
-87.59473693409458,-50.0,50.0
25.81334483229763,-50.0,50.0
-51.62832545972404,-50.0,50.0
31.79998286391462,-50.0,50.0
-71.25292453050155,-50.0,50.0
-20.528331664088967,-50.0,50.0
-22.511649028732997,-20.0,40.0
-100.87835720207158,-20.0,40.0
-59.285261031161916,-20.0,40.0
4.500451926677972,-20.0,40.0
-22.195445199547095,-20.0,40.0
-64.749280098109,-20.0,40.0
-45.05514155468555,-20.0,40.0
-10.019290377488195,-20.0,40.0
-59.720760261984026,-20.0,40.0
18.998008992452462,-20.0,40.0
-45.6283802690423,-20.0,40.0
52.35450482077016,-20.0,40.0
-63.194650029553124,-20.0,40.0
-12.032422236989422,-20.0,40.0
-80.84106247075819,-20.0,40.0
-48.94524501156291,-20.0,40.0
-43.73001260043215,-20.0,40.0
-3.9465464072479577,-20.0,40.0
17.685332769477697,-20.0,40.0
-7.980561296170789,-20.0,40.0
18.13464670684498,20.0,5.0
24.077442540462492,20.0,5.0
23.99443496078358,20.0,5.0
20.601026409781777,20.0,5.0
22.85623814857238,20.0,5.0
22.06398005155696,20.0,5.0
15.06519058324239,20.0,5.0
23.797841629573917,20.0,5.0
16.71399350450825,20.0,5.0
16.980407593119153,20.0,5.0
20.884734111647056,20.0,5.0
18.462482650686248,20.0,5.0
19.340898235420532,20.0,5.0
22.976788369420508,20.0,5.0
25.23416392152616,20.0,5.0
19.01020683694079,20.0,5.0
21.638390819536003,20.0,5.0
18.808492477051335,20.0,5.0
21.14798446610157,20.0,5.0
22.199989524113146,20.0,5.0
49.15670355553863,80.0,50.0
93.74183934558332,80.0,50.0
110.05510162341476,80.0,50.0
84.61539756194811,80.0,50.0
166.4920695786182,80.0,50.0
49.572127763084026,80.0,50.0
43.14701141510973,80.0,50.0
-7.4939653193812745,80.0,50.0
125.52412898235559,80.0,50.0
123.35412764736627,80.0,50.0
76.00535804709814,80.0,50.0
124.92379946885708,80.0,50.0
89.18517115456245,80.0,50.0
94.53950674422268,80.0,50.0
85.64723585105256,80.0,50.0
101.997609443622,80.0,50.0
85.08312218501706,80.0,50.0
219.36676139067177,80.0,50.0
21.66674849026795,80.0,50.0
-12.7149541344847,80.0,50.0
-2.8136228933926475,20.0,20.0
-1.866869124792089,20.0,20.0
11.327814070503528,20.0,20.0
16.63060243449103,20.0,20.0
15.62932879946839,20.0,20.0
30.826688714387522,20.0,20.0
27.78532407686528,20.0,20.0
35.024579693766654,20.0,20.0
55.56511798582009,20.0,20.0
44.46125103467614,20.0,20.0
-5.665122092095331,20.0,20.0
-26.57909032566684,20.0,20.0
38.03862933903429,20.0,20.0
-16.712773674703847,20.0,20.0
21.335138228737314,20.0,20.0
20.70958971675154,20.0,20.0
64.54336156335742,20.0,20.0
18.615714919559032,20.0,20.0
9.853538707710033,20.0,20.0
24.71619345152488,20.0,20.0
-38.77097574053079,-40.0,5.0
-39.64977395291596,-40.0,5.0
-43.042902550399745,-40.0,5.0
-46.112966900933145,-40.0,5.0
-38.41749819601142,-40.0,5.0
-46.714346183109654,-40.0,5.0
-45.160921720360854,-40.0,5.0
-33.34392057467513,-40.0,5.0
-42.09451597514924,-40.0,5.0
-40.70160861028183,-40.0,5.0
-35.50088835551388,-40.0,5.0
-41.50055502807838,-40.0,5.0
-34.853171439484505,-40.0,5.0
-41.725329857836606,-40.0,5.0
-34.9359906786851,-40.0,5.0
-36.853327075342904,-40.0,5.0
-41.06507541320527,-40.0,5.0
-44.32848654180262,-40.0,5.0
-45.21554150668813,-40.0,5.0
-41.35034406324049,-40.0,5.0
56.85575933193569,70.0,30.0
57.73977055611023,70.0,30.0
99.50635705616669,70.0,30.0
61.06908567971881,70.0,30.0
104.31036732312873,70.0,30.0
54.05139647478792,70.0,30.0
99.1769718402596,70.0,30.0
54.33248545019353,70.0,30.0
75.29733383926948,70.0,30.0
99.12213470664065,70.0,30.0
57.58083175077309,70.0,30.0
56.85188445385295,70.0,30.0
130.10171832586795,70.0,30.0
98.52980498647256,70.0,30.0
57.03988468816659,70.0,30.0
89.4682221209076,70.0,30.0
59.19771096538085,70.0,30.0
91.17655058048247,70.0,30.0
112.47547205309756,70.0,30.0
21.864529942088154,70.0,30.0
100.86559207006077,70.0,30.0
113.73903341985957,70.0,30.0
71.42413969824486,70.0,30.0
122.38770130355262,70.0,30.0
74.66162542603543,70.0,30.0
32.886409460121115,70.0,30.0
4.195171634961795,70.0,30.0
59.997787982088,70.0,30.0
91.40629907692177,70.0,30.0
79.52223199703491,70.0,30.0
82.40831170879389,70.0,30.0
52.68743249086181,70.0,30.0
74.32005404213395,70.0,30.0
20.840028101983386,70.0,30.0
47.19730004094198,70.0,30.0
45.4362071124923,70.0,30.0
85.59186664400858,70.0,30.0
69.57519822708386,70.0,30.0
35.33411895138277,70.0,30.0
69.71425251705503,70.0,30.0
49.305683871048714,70.0,30.0
49.99902539196507,70.0,30.0
95.92448263495379,70.0,30.0
73.40258308680603,70.0,30.0
81.95088538497983,70.0,30.0
96.51909670704012,70.0,30.0
75.4077308196114,70.0,30.0
86.5256356617241,70.0,30.0
90.48892828335812,70.0,30.0
105.11825980106812,70.0,30.0
84.27581761835027,70.0,30.0
112.36698059333511,70.0,30.0
70.67825452928794,70.0,30.0
68.56391769339382,70.0,30.0
121.04003962824876,70.0,30.0
54.7086486169772,70.0,30.0
69.91435119567036,70.0,30.0
97.59601239419186,70.0,30.0
74.49426197898283,70.0,30.0
112.1480033703093,70.0,30.0
101.0236461870913,70.0,30.0
78.74710866312417,70.0,30.0
46.6690438506519,70.0,30.0
87.00088292617914,70.0,30.0
28.521365215589434,70.0,30.0
77.33424026769663,70.0,30.0
94.25316409503074,70.0,30.0
76.39125095251002,70.0,30.0
96.39031492700467,70.0,30.0
131.16628754242126,70.0,30.0
97.7179734606681,70.0,30.0
78.00752339787483,70.0,30.0
89.24984519265338,70.0,30.0
82.76456066875886,70.0,30.0
30.558294895393495,70.0,30.0
57.507663409016985,70.0,30.0
106.7406347435601,70.0,30.0
68.69247383361002,70.0,30.0
87.47269832343908,70.0,30.0
39.80499776141993,70.0,30.0
71.93550226933313,70.0,30.0
88.0087584755735,70.0,30.0
29.154551354062995,70.0,30.0
80.42777895880194,70.0,30.0
64.54470344622,70.0,30.0
41.81395702175526,70.0,30.0
68.87400433542486,70.0,30.0
13.110865191326504,70.0,30.0
6.160696954519786,70.0,30.0
34.69230007855127,70.0,30.0
